"Username","participant ethnicity","Response.RT","Response.JOL","Target_Ethnicity","Target_Gender","scored"
"M20344836","White",37989,90,"B","F",1
"M20344836","White",24139,90,"W","F",1
"M20344836","White",96850,80,"W","M",1
"M20344836","White",28595,90,"B","M",1
"M20344836","White",22299,100,"W","M",0
"M20344836","White",23574,80,"W","M",0
"M20344836","White",27467,80,"B","F",1
"M20344836","White",44030,85,"W","F",1
"M20344836","White",22470,80,"B","M",1
"M20344836","White",19913,80,"B","F",1
"M20344836","White",37578,90,"W","M",1
"M20344836","White",22125,80,"B","F",1
"M20344836","White",30391,85,"B","F",1
"M20344836","White",33748,100,"W","F",1
"M20344836","White",31694,90,"B","F",1
"M20344836","White",32682,90,"W","M",1
"M20344836","White",19192,90,"B","M",1
"M20344836","White",41877,100,"B","F",1
"M20344836","White",29816,90,"W","M",1
"M20344836","White",24356,90,"W","M",1
"M20344836","White",36819,90,"W","F",1
"M20344836","White",24201,100,"B","M",1
"M20344836","White",33311,80,"W","M",1
"M20344836","White",33427,80,"B","M",1
"M20344836","White",32858,100,"W","M",1
"M20344836","White",36831,90,"W","F",1
"M20344836","White",18970,90,"B","M",0
"M20344836","White",17184,100,"B","M",1
"M20344836","White",17155,90,"B","M",1
"M20344836","White",19622,80,"B","M",1
"M20344836","White",19421,95,"W","M",0
"M20344836","White",21089,100,"B","F",1
"M20344836","White",25976,85,"W","F",1
"M20344836","White",30166,100,"B","M",1
"M20344836","White",22813,90,"W","F",0
"M20344836","White",19834,90,"B","F",0
"M20344836","White",27175,80,"B","F",1
"M20344836","White",21992,100,"W","F",1
"M2O314646KFD","White",1915,49,"W","F",0
"M2O314646KFD","White",3287,20,"W","M",1
"M2O314646KFD","White",3022,55,"B","M",1
"M2O314646KFD","White",2440,50,"B","F",1
"M2O314646KFD","White",4330,80,"W","F",1
"M2O314646KFD","White",1147,39,"B","F",1
"M2O314646KFD","White",3446,20,"B","M",0
"M2O314646KFD","White",2592,20,"B","F",1
"M2O314646KFD","White",4880,20,"W","F",1
"M2O314646KFD","White",2463,20,"B","M",1
"M2O314646KFD","White",2518,40,"W","F",1
"M2O314646KFD","White",3589,60,"B","M",1
"M2O314646KFD","White",2201,20,"W","F",0
"M2O314646KFD","White",2157,30,"B","F",1
"M2O314646KFD","White",3208,39,"B","M",1
"M2O314646KFD","White",1820,30,"W","F",0
"M2O314646KFD","White",1623,39,"B","M",0
"M2O314646KFD","White",2101,20,"B","M",1
"M2O314646KFD","White",4009,60,"W","F",1
"M2O314646KFD","White",2044,10,"W","F",1
"M2O314646KFD","White",3993,80,"B","M",1
"M2O314646KFD","White",4175,40,"W","F",0
"M2O314646KFD","White",1930,20,"B","F",1
"M2O314646KFD","White",1568,10,"W","M",1
"M2O314646KFD","White",3487,92,"W","M",1
"M2O314646KFD","White",2275,10,"W","M",1
"M2O314646KFD","White",3230,90,"B","M",1
"M2O314646KFD","White",2956,10,"W","M",1
"M2O314646KFD","White",5003,50,"W","F",0
"M2O314646KFD","White",3176,50,"B","F",1
"M2O314646KFD","White",1759,20,"B","M",1
"M2O314646KFD","White",2740,10,"B","F",1
"M2O314646KFD","White",2538,30,"W","M",1
"M2O314646KFD","White",3373,50,"W","M",1
"M2O314646KFD","White",1751,20,"B","F",1
"M2O314646KFD","White",2796,10,"W","M",1
"M2O314646KFD","White",3691,48,"W","M",1
"M2O314646KFD","White",1328,10,"B","F",1
"M2O314646KFD","White",14429,60,"W","M",1
"M2O314646KFD","White",10264,50,"B","F",1
