UsVrnZmV,participant.ethnicity,Response.RT,Response.JOL,Target_Ethnicity,Target_Gender,scored
M20332440!ZS,Other/unknown,2809,20,W,F,1
M20332440!ZS,Other/unknown,3864,100,W,F,1
M20332440!ZS,Other/unknown,7049,60,W,M,1
M20332440!ZS,Other/unknown,3510,0,B,F,0
M20332440!ZS,Other/unknown,4578,100,B,M,1
M20332440!ZS,Other/unknown,16404,30,W,M,1
M20332440!ZS,Other/unknown,3186,0,B,M,1
M20332440!ZS,Other/unknown,4849,80,B,M,0
M20332440!ZS,Other/unknown,4620,100,B,F,1
M20332440!ZS,Other/unknown,28604,20,B,F,1
M20332440!ZS,Other/unknown,8950,30,W,F,1
M20332440!ZS,Other/unknown,4747,60,W,F,1
M20332440!ZS,Other/unknown,2752,100,B,F,1
M20332440!ZS,Other/unknown,2847,20,W,M,1
M20332440!ZS,Other/unknown,10205,50,W,M,1
M20332440!ZS,Other/unknown,4134,100,W,M,1
M20332440!ZS,Other/unknown,39194,40,W,F,1
M20332440!ZS,Other/unknown,3066,20,W,M,0
M20332440!ZS,Other/unknown,3695,100,B,M,1
M20332440!ZS,Other/unknown,4727,100,W,M,1
M20332440!ZS,Other/unknown,9417,30,B,F,0
M20332440!ZS,Other/unknown,4190,50,B,M,1
M20332440!ZS,Other/unknown,6555,100,W,M,1
M20332440!ZS,Other/unknown,3365,70,W,F,1
M20332440!ZS,Other/unknown,3588,100,B,F,1
M20332440!ZS,Other/unknown,5543,50,W,F,1
M20332440!ZS,Other/unknown,6227,100,B,M,1
M20332440!ZS,Other/unknown,3090,50,W,M,1
M20332440!ZS,Other/unknown,8326,40,W,F,0
M20332440!ZS,Other/unknown,3566,70,W,F,0
M20333447_MST,Black,14731,55,B,M,1
M20333447_MST,Black,4240,100,W,M,1
M20333447_MST,Black,12436,95,B,M,1
M20333447_MST,Black,12562,58,B,F,0
M20333447_MST,Black,9736,20,W,M,1
M20333447_MST,Black,4301,50,B,F,1
M20333447_MST,Black,2860,80,B,M,1
M20333447_MST,Black,6016,55,B,M,1
M20333447_MST,Black,3696,2,B,F,1
M20333447_MST,Black,4580,40,B,M,1
M20333447_MST,Black,3891,15,W,F,1
M20333447_MST,Black,9786,90,B,M,1
M20333447_MST,Black,10424,15,W,M,1
M20333447_MST,Black,5653,80,W,M,1
M20333447_MST,Black,9673,90,W,M,1
M20333447_MST,Black,7405,100,B,M,1
M20333447_MST,Black,2482,5,W,F,1
M20333447_MST,Black,3708,30,B,M,1
M20333447_MST,Black,5432,40,B,M,1
M20333447_MST,Black,7190,20,B,M,0
M20333447_MST,Black,4402,45,B,F,0
M20333447_MST,Black,3996,40,W,M,1
M20333447_MST,Black,3428,24,B,F,0
M20333447_MST,Black,4830,90,W,F,1
M20333447_MST,Black,6245,90,W,F,1
M20333447_MST,Black,2229,5,W,F,0
M20333447_MST,Black,6834,0,B,F,0
M20333447_MST,Black,5050,20,W,M,1
M20333447_MST,Black,4602,25,W,M,1
M20333447_MST,Black,2862,30,B,F,1
M20333447_MST,Black,3729,80,B,F,1
M20333447_MST,Black,3766,25,B,F,0
M20333447_MST,Black,3651,76,W,F,1
M20333447_MST,Black,3403,23,W,M,1
M20333447_MST,Black,5508,15,W,F,1
M20333447_MST,Black,5236,0,W,M,0
M20333447_MST,Black,6011,50,W,F,1
M20333447_MST,Black,5506,20,B,F,1
M20333447_MST,Black,5378,85,W,F,1
M20333447_MST,Black,14405,5,W,F,0
M20333934_IVZ,White,2914,30,B,F,1
M20333934_IVZ,White,3322,80,B,F,1
M20333934_IVZ,White,8579,40,B,M,0
M20333934_IVZ,White,1880,30,W,F,1
M20333934_IVZ,White,5392,50,B,M,1
M20333934_IVZ,White,2880,40,B,M,1
M20333934_IVZ,White,2482,60,B,F,1
M20333934_IVZ,White,2614,40,B,M,0
M20333934_IVZ,White,2451,60,B,M,1
M20333934_IVZ,White,3079,40,W,F,0
M20333934_IVZ,White,4669,50,W,M,1
M20333934_IVZ,White,3056,30,W,F,1
M20333934_IVZ,White,3356,50,B,M,1
M20333934_IVZ,White,4324,60,W,M,1
M20333934_IVZ,White,4839,20,W,M,1
M20333934_IVZ,White,5694,30,B,F,1
M20333934_IVZ,White,3638,50,B,M,1
M20333934_IVZ,White,2475,50,B,M,1
M20333934_IVZ,White,4589,70,W,M,1
M20333934_IVZ,White,2787,30,W,F,1
M20333934_IVZ,White,2987,50,B,M,1
M20333934_IVZ,White,2059,70,B,F,1
M20333934_IVZ,White,5512,40,W,M,1
M20333934_IVZ,White,3784,40,W,F,1
M20333934_IVZ,White,3351,60,W,F,1
M20333934_IVZ,White,5338,20,B,F,1
M20333934_IVZ,White,1796,20,W,M,0
M20333934_IVZ,White,4951,20,W,F,1
M20333934_IVZ,White,2300,50,B,M,1
M20333934_IVZ,White,3271,60,W,M,1
M20333934_IVZ,White,4439,65,B,F,1
M20333934_IVZ,White,2302,20,W,M,0
M20333934_IVZ,White,2458,30,W,F,1
M20333934_IVZ,White,2979,30,B,F,1
M20333934_IVZ,White,7921,60,W,F,1
M20333934_IVZ,White,5506,40,W,M,1
M20333934_IVZ,White,1780,80,W,M,1
M20333934_IVZ,White,2660,50,W,F,1
M20333934_IVZ,White,2727,40,B,F,1
M20333934_IVZ,White,4689,40,B,F,1
M20335162,Asian/Pacific Islander,3759,20,B,F,1
M20335162,Asian/Pacific Islander,1152,0,B,F,1
M20335162,Asian/Pacific Islander,1367,0,B,F,1
M20335162,Asian/Pacific Islander,5010,60,W,M,1
M20335162,Asian/Pacific Islander,2905,70,W,M,1
M20335162,Asian/Pacific Islander,2079,0,W,M,1
M20335162,Asian/Pacific Islander,3751,10,B,F,1
M20335162,Asian/Pacific Islander,2170,80,W,M,1
M20335162,Asian/Pacific Islander,1407,0,B,F,1
M20335162,Asian/Pacific Islander,2042,90,W,M,1
M20335162,Asian/Pacific Islander,2246,0,B,M,0
M20335162,Asian/Pacific Islander,1326,0,B,F,0
M20335162,Asian/Pacific Islander,5569,70,B,M,0
M20335162,Asian/Pacific Islander,5991,50,B,M,1
M20335162,Asian/Pacific Islander,1813,0,W,M,0
M20335162,Asian/Pacific Islander,3162,0,B,F,1
M20335162,Asian/Pacific Islander,1555,0,W,M,1
M20335162,Asian/Pacific Islander,1576,0,B,F,0
M20335162,Asian/Pacific Islander,6059,80,B,M,1
M20335162,Asian/Pacific Islander,1389,0,B,M,1
M20335162,Asian/Pacific Islander,1701,0,B,M,0
M20335162,Asian/Pacific Islander,3440,70,B,M,0
M20335162,Asian/Pacific Islander,3177,80,B,F,1
M20335162,Asian/Pacific Islander,2088,0,W,F,1
M20335162,Asian/Pacific Islander,1282,0,W,M,1
M20335162,Asian/Pacific Islander,1142,0,B,M,0
M20335162,Asian/Pacific Islander,1208,0,W,F,1
M20335162,Asian/Pacific Islander,3044,0,W,M,1
M20335162,Asian/Pacific Islander,4193,60,B,M,0
M20335162,Asian/Pacific Islander,1779,0,B,M,1
M20335162,Asian/Pacific Islander,2854,80,W,F,1
M20335162,Asian/Pacific Islander,1121,0,B,F,0
M20335162,Asian/Pacific Islander,2317,70,W,F,1
M20335162,Asian/Pacific Islander,1727,0,W,M,0
M20335162,Asian/Pacific Islander,1097,0,W,F,1
M20335162,Asian/Pacific Islander,1021,0,W,F,1
M20335162,Asian/Pacific Islander,1224,0,W,F,1
M20335162,Asian/Pacific Islander,2445,60,W,F,0
M20335162,Asian/Pacific Islander,2980,90,W,F,1
M20335162,Asian/Pacific Islander,5239,70,W,F,0
M20335163ZY,Black,3931,20,B,M,0
M20335163ZY,Black,3642,20,B,M,0
M20335163ZY,Black,3751,45,B,M,1
M20335163ZY,Black,4288,50,B,M,1
M20335163ZY,Black,3458,45,B,M,1
M20335163ZY,Black,4800,20,W,F,1
M20335163ZY,Black,4032,50,W,F,1
M20335163ZY,Black,7717,20,W,F,1
M20335163ZY,Black,2026,35,B,F,0
M20335163ZY,Black,5009,10,B,M,1
M20335163ZY,Black,4275,35,B,M,1
M20335163ZY,Black,4318,20,W,M,0
M20335163ZY,Black,3220,55,W,M,1
M20335163ZY,Black,4131,45,W,F,1
M20335163ZY,Black,14849,30,B,F,1
M20335163ZY,Black,3865,20,B,F,1
M20335163ZY,Black,5080,75,B,F,1
M20335163ZY,Black,3151,50,B,F,1
M20335163ZY,Black,6420,45,B,F,1
M20335163ZY,Black,4467,35,W,F,1
M20335163ZY,Black,6283,10,B,M,0
M20335163ZY,Black,3598,60,B,M,1
M20335163ZY,Black,4387,20,B,M,1
M20335163ZY,Black,4373,35,B,F,1
M20335163ZY,Black,4546,20,W,F,1
M20335163ZY,Black,3709,35,B,F,1
M20335163ZY,Black,3745,20,W,F,1
M20335163ZY,Black,21326,35,W,M,1
M20335163ZY,Black,3884,25,W,M,1
M20335163ZY,Black,8955,10,B,F,0
M20335163ZY,Black,5389,35,W,F,1
M20335163ZY,Black,3235,35,W,F,0
M20335163ZY,Black,5508,35,W,M,1
M20335163ZY,Black,5272,10,W,F,1
M20335163ZY,Black,3631,10,W,M,1
M20335163ZY,Black,4091,50,B,F,1
M20335163ZY,Black,9423,10,W,M,1
M20335163ZY,Black,4497,35,W,M,1
M20335163ZY,Black,6203,10,W,M,0
M20335163ZY,Black,4890,20,W,M,1
M20335233_RWS,Black,5306,89,B,F,1
M20335233_RWS,Black,5437,23,B,F,1
M20335233_RWS,Black,1936,24,W,M,1
M20335233_RWS,Black,2410,45,B,F,1
M20335233_RWS,Black,4504,78,W,M,1
M20335233_RWS,Black,3290,67,B,F,0
M20335233_RWS,Black,2632,98,B,F,0
M20335233_RWS,Black,2850,24,W,M,1
M20335233_RWS,Black,6896,23,B,F,1
M20335233_RWS,Black,2408,79,B,F,1
M20335233_RWS,Black,4121,89,B,F,1
M20335233_RWS,Black,2907,68,B,F,1
M20335233_RWS,Black,3139,32,W,M,1
M20335233_RWS,Black,7574,34,W,M,1
M20335233_RWS,Black,6544,79,B,M,1
M20335233_RWS,Black,3717,23,W,M,0
M20335233_RWS,Black,2848,89,B,M,1
M20335233_RWS,Black,1979,45,B,M,1
M20335233_RWS,Black,8760,45,B,M,0
M20335233_RWS,Black,4501,35,B,M,0
M20335233_RWS,Black,7784,45,B,M,1
M20335233_RWS,Black,6991,35,B,M,1
M20335233_RWS,Black,3079,45,B,M,1
M20335233_RWS,Black,4362,37,B,M,0
M20335233_RWS,Black,5876,45,B,M,1
M20335233_RWS,Black,2598,78,W,F,1
M20335233_RWS,Black,2304,78,W,F,0
M20335233_RWS,Black,4487,79,W,F,0
M20335233_RWS,Black,4092,34,W,F,0
M20335233_RWS,Black,3334,24,W,F,1
M20335233_RWS,Black,3491,57,W,F,0
M20335233_RWS,Black,2356,12,W,F,0
M20335233_RWS,Black,6076,87,W,F,1
M20335233_RWS,Black,2702,36,W,F,0
M20335233_RWS,Black,3611,78,W,F,1
M20335233_RWS,Black,1958,12,W,M,0
M20335233_RWS,Black,2611,24,W,M,1
M20335233_RWS,Black,6943,13,W,M,1
M20335233_RWS,Black,1699,45,W,M,0
M20335233_RWS,Black,1784,79,B,F,0
M20335355MR,White,9845,39,B,F,1
M20335355MR,White,4323,0,B,M,0
M20335355MR,White,6210,48,B,M,1
M20335355MR,White,8153,23,W,F,1
M20335355MR,White,5023,3,B,F,1
M20335355MR,White,5181,68,W,F,1
M20335355MR,White,5726,6,B,F,1
M20335355MR,White,11428,80,B,M,0
M20335355MR,White,7446,24,B,M,1
M20335355MR,White,6435,1,B,F,1
M20335355MR,White,15259,56,B,M,1
M20335355MR,White,3795,0,W,F,1
M20335355MR,White,7210,5,B,M,1
M20335355MR,White,7888,4,W,M,1
M20335355MR,White,14407,19,W,F,1
M20335355MR,White,5587,10,B,M,1
M20335355MR,White,6850,67,B,F,1
M20335355MR,White,11008,9,B,M,1
M20335355MR,White,3070,0,B,F,1
M20335355MR,White,9076,12,B,F,1
M20335355MR,White,6967,57,W,F,1
M20335355MR,White,7912,49,B,F,1
M20335355MR,White,2660,0,W,M,1
M20335355MR,White,56852,7,W,M,0
M20335355MR,White,3386,0,B,M,0
M20335355MR,White,2321,0,W,M,0
M20335355MR,White,21998,12,W,M,1
M20335355MR,White,7246,0,B,M,1
M20335355MR,White,8378,3,B,F,1
M20335355MR,White,6035,2,W,M,1
M20335355MR,White,8749,34,B,F,1
M20335355MR,White,9344,20,W,F,1
M20335355MR,White,2415,4,W,M,1
M20335355MR,White,11755,45,W,F,1
M20335355MR,White,9340,20,W,F,1
M20335355MR,White,7994,2,W,F,1
M20335355MR,White,6762,8,W,M,1
M20335355MR,White,8220,56,W,M,1
M20335355MR,White,10637,35,W,F,1
M20335355MR,White,18355,23,W,M,1
M20335778_SIM,Asian/Pacific Islander,13998,90,B,F,1
M20335778_SIM,Asian/Pacific Islander,3055,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,3234,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,3337,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,2923,100,B,F,1
M20335778_SIM,Asian/Pacific Islander,10701,100,W,F,1
M20335778_SIM,Asian/Pacific Islander,2719,100,W,F,0
M20335778_SIM,Asian/Pacific Islander,3793,100,B,F,0
M20335778_SIM,Asian/Pacific Islander,3490,100,B,F,0
M20335778_SIM,Asian/Pacific Islander,2356,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,2419,100,W,F,1
M20335778_SIM,Asian/Pacific Islander,2486,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,2336,100,B,F,1
M20335778_SIM,Asian/Pacific Islander,2811,100,W,F,1
M20335778_SIM,Asian/Pacific Islander,30587,97,W,M,1
M20335778_SIM,Asian/Pacific Islander,4053,100,B,F,1
M20335778_SIM,Asian/Pacific Islander,8353,100,W,F,1
M20335778_SIM,Asian/Pacific Islander,7276,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,3239,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,2984,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,3592,98,B,F,1
M20335778_SIM,Asian/Pacific Islander,3709,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,3122,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,2725,100,B,M,0
M20335778_SIM,Asian/Pacific Islander,3003,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,2369,100,W,F,1
M20335778_SIM,Asian/Pacific Islander,3816,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,4245,96,W,M,1
M20335778_SIM,Asian/Pacific Islander,2804,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,2439,100,B,F,0
M20335778_SIM,Asian/Pacific Islander,2734,100,B,F,1
M20335778_SIM,Asian/Pacific Islander,2720,100,W,M,1
M20335778_SIM,Asian/Pacific Islander,2660,98,W,F,0
M20335778_SIM,Asian/Pacific Islander,2829,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,2633,100,B,F,1
M20335778_SIM,Asian/Pacific Islander,3107,100,W,F,1
M20335778_SIM,Asian/Pacific Islander,15651,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,2549,100,W,F,1
M20335778_SIM,Asian/Pacific Islander,2223,100,B,M,1
M20335778_SIM,Asian/Pacific Islander,5592,100,W,F,1
M20335930SS,Asian/Pacific Islander,5365,80,B,M,0
M20335930SS,Asian/Pacific Islander,6697,20,W,F,1
M20335930SS,Asian/Pacific Islander,6201,0,W,F,1
M20335930SS,Asian/Pacific Islander,5755,50,W,M,1
M20335930SS,Asian/Pacific Islander,4599,100,B,M,1
M20335930SS,Asian/Pacific Islander,4829,100,W,M,1
M20335930SS,Asian/Pacific Islander,6322,80,B,F,1
M20335930SS,Asian/Pacific Islander,6614,60,B,F,0
M20335930SS,Asian/Pacific Islander,5432,60,B,M,1
M20335930SS,Asian/Pacific Islander,9320,90,B,M,0
M20335930SS,Asian/Pacific Islander,4342,50,B,M,0
M20335930SS,Asian/Pacific Islander,4649,40,B,F,0
M20335930SS,Asian/Pacific Islander,5617,80,B,F,0
M20335930SS,Asian/Pacific Islander,7663,80,B,F,0
M20335930SS,Asian/Pacific Islander,4950,80,B,F,0
M20335930SS,Asian/Pacific Islander,4101,50,B,F,1
M20335930SS,Asian/Pacific Islander,11235,50,B,F,0
M20335930SS,Asian/Pacific Islander,5594,80,B,F,1
M20335930SS,Asian/Pacific Islander,6549,70,B,F,0
M20335930SS,Asian/Pacific Islander,6180,90,W,F,1
M20335930SS,Asian/Pacific Islander,4996,20,W,F,0
M20335930SS,Asian/Pacific Islander,6193,99,W,F,1
M20335930SS,Asian/Pacific Islander,6485,0,W,F,0
M20335930SS,Asian/Pacific Islander,8263,100,W,F,0
M20335930SS,Asian/Pacific Islander,5745,100,B,M,0
M20335930SS,Asian/Pacific Islander,7464,20,B,M,0
M20335930SS,Asian/Pacific Islander,5563,50,B,M,0
M20335930SS,Asian/Pacific Islander,6507,80,B,M,1
M20335930SS,Asian/Pacific Islander,5757,30,B,M,0
M20335930SS,Asian/Pacific Islander,7366,20,W,F,0
M20335930SS,Asian/Pacific Islander,5925,0,W,F,0
M20335930SS,Asian/Pacific Islander,4813,100,W,F,1
M20335930SS,Asian/Pacific Islander,4741,100,W,M,1
M20335930SS,Asian/Pacific Islander,5250,0,W,M,0
M20335930SS,Asian/Pacific Islander,4560,50,W,M,0
M20335930SS,Asian/Pacific Islander,6213,0,W,M,0
M20335930SS,Asian/Pacific Islander,5484,50,W,M,1
M20335930SS,Asian/Pacific Islander,7721,0,W,M,1
M20335930SS,Asian/Pacific Islander,4027,100,W,M,1
M20335930SS,Asian/Pacific Islander,6053,50,W,M,0
M20335990,Asian/Pacific Islander,5293,100,W,M,1
M20335990,Asian/Pacific Islander,4925,100,B,M,1
M20335990,Asian/Pacific Islander,5521,100,B,M,1
M20335990,Asian/Pacific Islander,4374,100,B,F,1
M20335990,Asian/Pacific Islander,5972,100,B,M,0
M20335990,Asian/Pacific Islander,4186,100,W,F,1
M20335990,Asian/Pacific Islander,5236,100,B,M,1
M20335990,Asian/Pacific Islander,4211,100,B,F,1
M20335990,Asian/Pacific Islander,5553,100,B,M,1
M20335990,Asian/Pacific Islander,4155,100,B,M,1
M20335990,Asian/Pacific Islander,5839,100,W,M,0
M20335990,Asian/Pacific Islander,5234,100,W,F,1
M20335990,Asian/Pacific Islander,4685,100,B,F,1
M20335990,Asian/Pacific Islander,4048,100,W,M,1
M20335990,Asian/Pacific Islander,7245,100,B,M,0
M20335990,Asian/Pacific Islander,3215,100,B,M,0
M20335990,Asian/Pacific Islander,6333,100,W,F,1
M20335990,Asian/Pacific Islander,3905,100,B,M,1
M20335990,Asian/Pacific Islander,5847,100,W,M,1
M20335990,Asian/Pacific Islander,3830,100,W,F,1
M20335990,Asian/Pacific Islander,4959,100,W,F,1
M20335990,Asian/Pacific Islander,5678,100,B,F,1
M20335990,Asian/Pacific Islander,4636,100,W,F,1
M20335990,Asian/Pacific Islander,4018,100,W,F,1
M20335990,Asian/Pacific Islander,4267,100,B,F,1
M20335990,Asian/Pacific Islander,4440,100,B,F,1
M20335990,Asian/Pacific Islander,4411,100,W,M,1
M20335990,Asian/Pacific Islander,5573,100,B,M,1
M20335990,Asian/Pacific Islander,4915,100,W,M,1
M20335990,Asian/Pacific Islander,5277,100,B,F,1
M20335990,Asian/Pacific Islander,5055,100,W,F,1
M20335990,Asian/Pacific Islander,4109,100,W,M,1
M20335990,Asian/Pacific Islander,4298,100,W,F,1
M20335990,Asian/Pacific Islander,5864,100,W,M,1
M20335990,Asian/Pacific Islander,5977,100,B,F,0
M20335990,Asian/Pacific Islander,4416,100,W,F,1
M20335990,Asian/Pacific Islander,4840,100,B,F,1
M20335990,Asian/Pacific Islander,18489,100,W,M,1
M20335990,Asian/Pacific Islander,4972,100,B,F,0
M20335990,Asian/Pacific Islander,4803,100,W,M,0
M20336507_mmS,Black,93074,50,W,M,0
M20336507_mmS,Black,110244,15,W,M,0
M20336507_mmS,Black,4030,60,W,M,0
M20336507_mmS,Black,2207,50,W,M,1
M20336507_mmS,Black,3479,40,B,F,1
M20336507_mmS,Black,46055,30,B,F,1
M20336507_mmS,Black,2958,40,B,F,1
M20336507_mmS,Black,53832,50,B,F,1
M20336507_mmS,Black,1871,2,B,F,0
M20336507_mmS,Black,4206,50,B,F,1
M20336507_mmS,Black,1703,20,B,F,1
M20336507_mmS,Black,5799,50,B,F,1
M20336507_mmS,Black,15919,80,B,F,1
M20336507_mmS,Black,104883,60,B,F,0
M20336507_mmS,Black,3545,20,B,M,1
M20336507_mmS,Black,2772,40,B,M,0
M20336507_mmS,Black,2093,40,B,M,0
M20336507_mmS,Black,7870,30,B,M,1
M20336507_mmS,Black,5742,40,B,M,0
M20336507_mmS,Black,3421,20,B,M,1
M20336507_mmS,Black,5159,50,B,M,0
M20336507_mmS,Black,43186,30,B,M,0
M20336507_mmS,Black,5485,40,B,M,1
M20336507_mmS,Black,2412,30,B,M,1
M20336507_mmS,Black,3121,40,W,F,1
M20336507_mmS,Black,3153,60,W,F,1
M20336507_mmS,Black,4930,50,W,F,1
M20336507_mmS,Black,1446,20,W,F,0
M20336507_mmS,Black,2513,40,W,F,0
M20336507_mmS,Black,2997,40,W,F,1
M20336507_mmS,Black,1847,40,W,F,0
M20336507_mmS,Black,2637,40,W,F,1
M20336507_mmS,Black,3127,70,W,F,0
M20336507_mmS,Black,5001,30,W,F,1
M20336507_mmS,Black,5039,20,W,M,1
M20336507_mmS,Black,2408,40,W,M,1
M20336507_mmS,Black,1922,20,W,M,1
M20336507_mmS,Black,3026,60,W,M,1
M20336507_mmS,Black,3468,30,W,M,0
M20336507_mmS,Black,2804,60,W,M,1
M20336685_Zmn,Black,7880,100,B,F,1
M20336685_Zmn,Black,5642,50,B,M,0
M20336685_Zmn,Black,7676,45,B,F,1
M20336685_Zmn,Black,10962,50,B,F,1
M20336685_Zmn,Black,6303,35,B,M,1
M20336685_Zmn,Black,9908,80,B,F,1
M20336685_Zmn,Black,7110,86,B,F,1
M20336685_Zmn,Black,7307,99,B,M,1
M20336685_Zmn,Black,7894,50,B,F,1
M20336685_Zmn,Black,12137,60,W,M,1
M20336685_Zmn,Black,12968,50,B,M,1
M20336685_Zmn,Black,6158,60,B,F,1
M20336685_Zmn,Black,6752,50,W,M,1
M20336685_Zmn,Black,11117,90,B,F,1
M20336685_Zmn,Black,10229,30,B,F,1
M20336685_Zmn,Black,7023,60,W,F,0
M20336685_Zmn,Black,10067,57,W,F,0
M20336685_Zmn,Black,7226,40,W,F,1
M20336685_Zmn,Black,16798,60,B,M,1
M20336685_Zmn,Black,7720,60,B,M,1
M20336685_Zmn,Black,6882,80,W,F,1
M20336685_Zmn,Black,6106,90,W,F,0
M20336685_Zmn,Black,8270,80,W,F,1
M20336685_Zmn,Black,6274,67,W,M,1
M20336685_Zmn,Black,14146,70,W,F,1
M20336685_Zmn,Black,9099,56,W,F,1
M20336685_Zmn,Black,9511,70,W,M,1
M20336685_Zmn,Black,14582,40,B,F,1
M20336685_Zmn,Black,12115,87,W,M,1
M20336685_Zmn,Black,7132,60,B,M,1
M20336685_Zmn,Black,7939,20,W,M,1
M20336685_Zmn,Black,9690,79,W,F,1
M20336685_Zmn,Black,5725,20,W,M,1
M20336685_Zmn,Black,5959,50,W,M,1
M20336685_Zmn,Black,5064,50,B,M,1
M20336685_Zmn,Black,5679,60,W,F,1
M20336685_Zmn,Black,5528,20,W,M,1
M20336685_Zmn,Black,8044,50,B,M,1
M20336685_Zmn,Black,6463,50,B,M,1
M20336685_Zmn,Black,6274,50,W,M,1
M20337415ZM,Black,27255,80,B,F,1
M20337415ZM,Black,26596,80,B,F,1
M20337415ZM,Black,18064,100,B,F,1
M20337415ZM,Black,20237,80,B,M,1
M20337415ZM,Black,20886,75,W,M,1
M20337415ZM,Black,14911,80,B,M,1
M20337415ZM,Black,22185,80,W,F,1
M20337415ZM,Black,45224,85,B,M,1
M20337415ZM,Black,22248,98,B,F,1
M20337415ZM,Black,20520,80,B,F,1
M20337415ZM,Black,18816,85,B,M,1
M20337415ZM,Black,47849,90,W,F,1
M20337415ZM,Black,45016,78,B,M,1
M20337415ZM,Black,21766,90,W,M,1
M20337415ZM,Black,33620,80,W,M,1
M20337415ZM,Black,25818,85,B,F,1
M20337415ZM,Black,32156,85,B,M,1
M20337415ZM,Black,24587,90,B,M,1
M20337415ZM,Black,24578,80,B,F,1
M20337415ZM,Black,21129,85,W,F,1
M20337415ZM,Black,17799,82,B,M,1
M20337415ZM,Black,19415,90,B,M,1
M20337415ZM,Black,45944,82,W,M,1
M20337415ZM,Black,22934,85,W,F,1
M20337415ZM,Black,24508,75,B,F,1
M20337415ZM,Black,12765,NA,W,M,1
M20337415ZM,Black,40434,85,B,M,1
M20337415ZM,Black,34832,80,W,M,1
M20337415ZM,Black,18700,80,W,M,1
M20337415ZM,Black,19682,100,B,F,1
M20337415ZM,Black,33084,75,B,F,1
M20337415ZM,Black,25230,70,W,F,1
M20337415ZM,Black,25136,90,W,F,1
M20337415ZM,Black,19406,85,W,F,1
M20337415ZM,Black,23594,90,W,F,1
M20337415ZM,Black,37200,85,W,F,1
M20337415ZM,Black,26577,80,W,F,1
M20337415ZM,Black,29994,70,W,M,1
M20337415ZM,Black,25039,75,W,M,1
M20337415ZM,Black,21440,NA,W,M,1
M20340225_NS,White,2331,50,B,M,0
M20340225_NS,White,2397,50,W,F,1
M20340225_NS,White,5324,30,B,M,0
M20340225_NS,White,4704,50,W,F,0
M20340225_NS,White,4809,30,B,F,1
M20340225_NS,White,5795,40,W,F,1
M20340225_NS,White,3462,30,B,M,1
M20340225_NS,White,2676,10,W,M,1
M20340225_NS,White,7029,40,W,F,1
M20340225_NS,White,3469,70,W,M,1
M20340225_NS,White,4933,10,W,F,0
M20340225_NS,White,5443,10,B,M,1
M20340225_NS,White,3720,50,B,F,1
M20340225_NS,White,2947,10,B,F,0
M20340225_NS,White,12999,20,B,F,1
M20340225_NS,White,3129,50,W,F,0
M20340225_NS,White,2675,50,W,F,0
M20340225_NS,White,4765,20,B,M,1
M20340225_NS,White,3902,50,B,M,1
M20340225_NS,White,2287,20,W,M,1
M20340225_NS,White,5669,50,B,M,0
M20340225_NS,White,2945,10,W,M,1
M20340225_NS,White,4212,10,W,M,1
M20340225_NS,White,2407,50,W,F,1
M20340225_NS,White,3688,20,W,F,0
M20340225_NS,White,2933,60,W,M,0
M20340225_NS,White,2741,10,B,M,1
M20340225_NS,White,3163,20,W,M,0
M20340225_NS,White,5226,20,W,M,1
M20340225_NS,White,4494,20,W,M,0
M20340225_NS,White,3069,20,B,F,1
M20340225_NS,White,12219,30,B,M,1
M20340225_NS,White,3167,20,B,F,0
M20340225_NS,White,2941,50,W,F,0
M20340225_NS,White,3558,20,B,F,0
M20340225_NS,White,6241,30,B,F,0
M20340225_NS,White,10119,40,W,M,0
M20340225_NS,White,3760,20,B,M,1
M20340225_NS,White,2433,20,B,F,0
M20340225_NS,White,4816,50,B,F,1
M20340226_TT,White,35189,10,B,M,1
M20340226_TT,White,4129,100,B,F,1
M20340226_TT,White,6866,35,W,F,1
M20340226_TT,White,10018,0,W,F,0
M20340226_TT,White,8222,0,W,F,1
M20340226_TT,White,6886,65,B,F,1
M20340226_TT,White,13647,5,B,F,1
M20340226_TT,White,5209,50,B,F,1
M20340226_TT,White,9184,95,B,M,1
M20340226_TT,White,12546,70,B,M,1
M20340226_TT,White,13576,80,B,M,1
M20340226_TT,White,4565,10,W,M,1
M20340226_TT,White,12489,70,B,F,1
M20340226_TT,White,8835,0,B,M,1
M20340226_TT,White,15809,45,W,F,1
M20340226_TT,White,5991,50,W,M,1
M20340226_TT,White,8754,85,W,M,1
M20340226_TT,White,8268,85,W,M,1
M20340226_TT,White,7389,95,B,M,1
